GeneSymbol,GeneID,DiseaseName,DiseaseID(MESHID)
A2M-AS1,144571,Musculoskeletal Abnormalities,MESH:D009139
A2M-AS1,144571,Musculoskeletal Diseases,MESH:D009140
A2M-AS1,144571,Myelodysplastic Syndromes,MESH:D009190
A2M-AS1,144571,"Myoclonic Epilepsy, Juvenile",MESH:D020190
A2M-AS1,144571,Myoclonus,MESH:D009207
A2M-AS1,144571,Nausea,MESH:D009325
A2M-AS1,144571,Necrosis,MESH:D009336
A2M-AS1,144571,Neonatal Abstinence Syndrome,MESH:D009357
A2M-AS1,144571,Neoplasm Metastasis,MESH:D009362
A2M-AS1,144571,Neoplasms,MESH:D009369
A2M-AS1,144571,Nephritis,MESH:D009393
A2M-AS1,144571,"Nephritis, Interstitial",MESH:D009395
A2M-AS1,144571,Nerve Degeneration,MESH:D009410
A2M-AS1,144571,Nervous System Diseases,MESH:D009422
A2M-AS1,144571,Neural Tube Defects,MESH:D009436
A2M-AS1,144571,Neurobehavioral Manifestations,MESH:D019954
A2M-AS1,144571,Neurogenic Bowel,MESH:D055496
A2M-AS1,144571,Neutropenia,MESH:D009503
A2M-AS1,144571,Nocturnal Enuresis,MESH:D053206
A2M-AS1,144571,Non-alcoholic Fatty Liver Disease,MESH:D065626
A2M-AS1,144571,"Nystagmus, Congenital",MESH:D020417
A2M-AS1,144571,"Nystagmus, Pathologic",MESH:D009759
A2M-AS1,144571,Obesity,MESH:D009765
A2M-AS1,144571,Ocular Motility Disorders,MESH:D015835
A2M-AS1,144571,Pain,MESH:D010146
A2M-AS1,144571,"Pain, Postoperative",MESH:D010149
A2M-AS1,144571,Pancreatic Pseudocyst,MESH:D010192
A2M-AS1,144571,Pancreatitis,MESH:D010195
A2M-AS1,144571,Pancytopenia,MESH:D010198
A2M-AS1,144571,Panic Disorder,MESH:D016584
A2M-AS1,144571,Paresis,MESH:D010291
A2M-AS1,144571,Paresthesia,MESH:D010292
A2M-AS1,144571,"Parkinson Disease, Secondary",MESH:D010302
A2M-AS1,144571,Parkinsonian Disorders,MESH:D020734
A2M-AS1,144571,Pericardial Effusion,MESH:D010490
A2M-AS1,144571,Pericarditis,MESH:D010493
A2M-AS1,144571,Personality Disorders,MESH:D010554
A2M-AS1,144571,Pheochromocytoma,MESH:D010673
A2M-AS1,144571,Pituitary Neoplasms,MESH:D010911
A2M-AS1,144571,Pleural Effusion,MESH:D010996
A2M-AS1,144571,Poisoning,MESH:D011041
A2M-AS1,144571,Polycystic Ovary Syndrome,MESH:D011085
A2M-AS1,144571,Polyuria,MESH:D011141
A2M-AS1,144571,"Porphyria, Acute Intermittent",MESH:D017118
A2M-AS1,144571,"Porphyrias, Hepatic",MESH:D017094
A2M-AS1,144571,Postoperative Complications,MESH:D011183
A2M-AS1,144571,Postoperative Hemorrhage,MESH:D019106
A2M-AS1,144571,Pregnancy Complications,MESH:D011248
A2M-AS1,144571,Prenatal Exposure Delayed Effects,MESH:D011297
A2M-AS1,144571,Prenatal Injuries,MESH:D049188
A2M-AS1,144571,Proteinuria,MESH:D011507
A2M-AS1,144571,Pruritus,MESH:D011537
A2M-AS1,144571,Pseudolymphoma,MESH:D019310
A2M-AS1,144571,Pseudotumor Cerebri,MESH:D011559
A2M-AS1,144571,Psychomotor Agitation,MESH:D011595
A2M-AS1,144571,Psychomotor Disorders,MESH:D011596
A2M-AS1,144571,"Psychoses, Substance-Induced",MESH:D011605
A2M-AS1,144571,Psychotic Disorders,MESH:D011618
A2M-AS1,144571,"Red-Cell Aplasia, Pure",MESH:D012010
A2M-AS1,144571,"Reflex, Abnormal",MESH:D012021
A2M-AS1,144571,Renal hypouricemia,MESH:C537757
A2M-AS1,144571,Renal Insufficiency,MESH:D051437
A2M-AS1,144571,Respiratory Insufficiency,MESH:D012131
A2M-AS1,144571,Respiratory System Abnormalities,MESH:D015619
A2M-AS1,144571,Reye Syndrome,MESH:D012202
A2M-AS1,144571,Rhabdomyolysis,MESH:D012206
A2M-AS1,144571,Rhabdomyosarcoma,MESH:D012208
A2M-AS1,144571,Schizophrenia,MESH:D012559
A2M-AS1,144571,"Scleroderma, Localized",MESH:D012594
A2M-AS1,144571,Seizures,MESH:D012640
A2M-AS1,144571,"Seizures, Febrile",MESH:D003294
A2M-AS1,144571,"Sexual Dysfunctions, Psychological",MESH:D020018
A2M-AS1,144571,"Shock, Hemorrhagic",MESH:D012771
A2M-AS1,144571,Sialorrhea,MESH:D012798
A2M-AS1,144571,"Signs and Symptoms, Digestive",MESH:D012817
A2M-AS1,144571,Skin Abnormalities,MESH:D012868
A2M-AS1,144571,Skin Diseases,MESH:D012871
A2M-AS1,144571,Sleep Disorders,MESH:D012893
A2M-AS1,144571,Sleep Initiation and Maintenance Disorders,MESH:D007319
A2M-AS1,144571,"Spasms, Infantile",MESH:D013036
A2M-AS1,144571,Speech Disorders,MESH:D013064
A2M-AS1,144571,Spina Bifida Cystica,MESH:D016137
A2M-AS1,144571,Spina Bifida Occulta,MESH:D016136
A2M-AS1,144571,Spinal Cord Diseases,MESH:D013118
A2M-AS1,144571,Spinal Dysraphism,MESH:D016135
A2M-AS1,144571,Status Epilepticus,MESH:D013226
A2M-AS1,144571,Stevens-Johnson Syndrome,MESH:D013262
A2M-AS1,144571,Strabismus,MESH:D013285
A2M-AS1,144571,"Stress Disorders, Post-Traumatic",MESH:D013313
A2M-AS1,144571,Stupor,MESH:D053608
A2M-AS1,144571,Stuttering,MESH:D013342
A2M-AS1,144571,Substance-Related Disorders,MESH:D019966
A2M-AS1,144571,Substance Withdrawal Syndrome,MESH:D013375
A2M-AS1,144571,Syncope,MESH:D013575
A2M-AS1,144571,Syndrome,MESH:D013577
A2M-AS1,144571,Systemic carnitine deficiency,MESH:C536778
A2M-AS1,144571,Tension-Type Headache,MESH:D018781
A2M-AS1,144571,Teratogenesis,MESH:D064793
A2M-AS1,144571,Thrombocytopenia,MESH:D013921
A2M-AS1,144571,Tic Disorders,MESH:D013981
A2M-AS1,144571,Tinnitus,MESH:D014012
A2M-AS1,144571,"Translocation, Genetic",MESH:D014178
A2M-AS1,144571,Transposition of Great Vessels,MESH:D014188
A2M-AS1,144571,Tremor,MESH:D014202
A2M-AS1,144571,Tricuspid Atresia,MESH:D018785
A2M-AS1,144571,"Twins, Conjoined",MESH:D014428
A2M-AS1,144571,Unconsciousness,MESH:D014474
A2M-AS1,144571,Unverricht-Lundborg Syndrome,MESH:D020194
A2M-AS1,144571,"Urinary Bladder, Neurogenic",MESH:D001750
A2M-AS1,144571,Urogenital Abnormalities,MESH:D014564
A2M-AS1,144571,Uterine Cervical Neoplasms,MESH:D002583
A2M-AS1,144571,Valproic acid antenatal infection,MESH:C536525
A2M-AS1,144571,"Vasculitis, Leukocytoclastic, Cutaneous",MESH:D018366
A2M-AS1,144571,Vision Disorders,MESH:D014786
A2M-AS1,144571,Vomiting,MESH:D014839
A2M-AS1,144571,Weight Gain,MESH:D015430
A2M-AS1,144571,Weight Loss,MESH:D015431
A2ML,100006972,Acute Kidney Injury,MESH:D058186
A2ML,100006972,Arrest of spermatogenesis,MESH:C536875
A2ML,100006972,"Arthritis, Experimental",MESH:D001169
A2ML,100006972,"Arthritis, Infectious",MESH:D001170
A2ML,100006972,Ascites,MESH:D001201
A2ML,100006972,Autoimmune Diseases,MESH:D001327
A2ML,100006972,Brain Diseases,MESH:D001927
A2ML,100006972,Cardiomegaly,MESH:D006332
A2ML,100006972,"Cardiomyopathy, Dilated",MESH:D002311
A2ML,100006972,Central Nervous System Diseases,MESH:D002493
A2ML,100006972,Chlamydia Infections,MESH:D002690
A2ML,100006972,Congenital Abnormalities,MESH:D000013
A2ML,100006972,Death,MESH:D003643
A2ML,100006972,"Dermatitis, Contact",MESH:D003877
A2ML,100006972,Diarrhea,MESH:D003967
A2ML,100006972,"Disease Models, Animal",MESH:D004195
A2ML,100006972,Drug-Induced Liver Injury,MESH:D056486
A2ML,100006972,"Edema, Cardiac",MESH:D004489
A2ML,100006972,Embryo Loss,MESH:D020964
A2ML,100006972,Fatty Liver,MESH:D005234
A2ML,100006972,Fetal Death,MESH:D005313
A2ML,100006972,Fibrosis,MESH:D005355
A2ML,100006972,Glomerulonephritis,MESH:D005921
A2ML,100006972,"Glomerulonephritis, Membranous",MESH:D015433
A2ML,100006972,Glucose Intolerance,MESH:D018149
A2ML,100006972,"Glycosuria, Renal",MESH:D006030
A2ML,100006972,Hearing Disorders,MESH:D006311
A2ML,100006972,Hemolysis,MESH:D006461
A2ML,100006972,Hemolytic-Uremic Syndrome,MESH:D006463
A2ML,100006972,"Hepatitis, Autoimmune",MESH:D019693
A2ML,100006972,Hypergammaglobulinemia,MESH:D006942
A2ML,100006972,Hypersensitivity,MESH:D006967
A2ML,100006972,"Hypersensitivity, Delayed",MESH:D006968
A2ML,100006972,Hypoalbuminemia,MESH:D034141
A2ML,100006972,Immune Complex Diseases,MESH:D007105
A2ML,100006972,IMMUNE SUPPRESSION,OMIM:146850
A2ML,100006972,Immune System Diseases,MESH:D007154
A2ML,100006972,Immunoproliferative Disorders,MESH:D007160
A2ML,100006972,Infertility,MESH:D007246
A2ML,100006972,"Infertility, Male",MESH:D007248
A2ML,100006972,Inflammation,MESH:D007249
A2ML,100006972,Kidney Diseases,MESH:D007674
A2ML,100006972,"Kidney Tubular Necrosis, Acute",MESH:D007683
A2ML,100006972,Liver Diseases,MESH:D008107
A2ML,100006972,Lung Diseases,MESH:D008171
A2ML,100006972,Mercury Poisoning,MESH:D008630
A2ML,100006972,"Mercury Poisoning, Nervous System",MESH:D020262
A2ML,100006972,Myocarditis,MESH:D009205
A2ML,100006972,Necrosis,MESH:D009336
A2ML,100006972,Nephritis,MESH:D009393
A2ML,100006972,"Nephritis, Interstitial",MESH:D009395
A2ML,100006972,Nephrotic Syndrome,MESH:D009404
A2ML,100006972,Nervous System Diseases,MESH:D009422
A2ML,100006972,Neurobehavioral Manifestations,MESH:D019954
A2ML,100006972,Oral Ulcer,MESH:D019226
A2ML,100006972,Proteinuria,MESH:D011507
A2ML,100006972,Renal Aminoacidurias,MESH:D000608
A2ML,100006972,Splenomegaly,MESH:D013163
A2ML,100006972,Tremor,MESH:D014202
A2ML,100006972,Uremia,MESH:D014511
A2ML,100006972,Vasculitis,MESH:D014657
A2ML,100006972,Weight Loss,MESH:D015431
A2ML1,144568,"Abnormalities, Drug-Induced",MESH:D000014
A2ML1,144568,Acute Kidney Injury,MESH:D058186
A2ML1,144568,Acute Lung Injury,MESH:D055371
A2ML1,144568,Adenoma,MESH:D000236
A2ML1,144568,"Anemia, hypochromic microcytic",MESH:C536357
A2ML1,144568,Angioedema,MESH:D000799
A2ML1,144568,Anoxia,MESH:D000860
A2ML1,144568,Arrest of spermatogenesis,MESH:C536875
A2ML1,144568,"Arrhythmias, Cardiac",MESH:D001145
A2ML1,144568,"Arthritis, Rheumatoid",MESH:D001172
A2ML1,144568,Atherosclerosis,MESH:D050197
A2ML1,144568,Atrophy,MESH:D001284
A2ML1,144568,Body Weight Changes,MESH:D001836
A2ML1,144568,Breast Neoplasms,MESH:D001943
A2ML1,144568,Breast Neoplasms,MESH:D001943
A2ML1,144568,Bronchopulmonary Dysplasia,MESH:D001997
A2ML1,144568,"Cardiomyopathy, Hypertrophic",MESH:D002312
A2ML1,144568,"Cell Transformation, Neoplastic",MESH:D002471
A2ML1,144568,Chest Pain,MESH:D002637
A2ML1,144568,Cluster Headache,MESH:D003027
A2ML1,144568,Coma,MESH:D003128
A2ML1,144568,Congenital Abnormalities,MESH:D000013
A2ML1,144568,Coronary Vasospasm,MESH:D003329
A2ML1,144568,Cystitis,MESH:D003556
A2ML1,144568,"Diabetes Mellitus, Type 1",MESH:D003922
A2ML1,144568,Diabetic Neuropathies,MESH:D003929
A2ML1,144568,Drug-Induced Liver Injury,MESH:D056486
A2ML1,144568,Drug-Induced Liver Injury,MESH:D056486
A2ML1,144568,Dyspnea,MESH:D004417
A2ML1,144568,Emphysema,MESH:D004646
A2ML1,144568,Endomyocardial Fibrosis,MESH:D004719
A2ML1,144568,Fetal Death,MESH:D005313
A2ML1,144568,Fetal Growth Retardation,MESH:D005317
A2ML1,144568,Fetal Growth Retardation,MESH:D005317
A2ML1,144568,Fibrosis,MESH:D005355
A2ML1,144568,Gas Poisoning,MESH:D005739
A2ML1,144568,Gastrointestinal Diseases,MESH:D005767
A2ML1,144568,Goiter,MESH:D006042
A2ML1,144568,Headache,MESH:D006261
A2ML1,144568,Heart Block,MESH:D006327
A2ML1,144568,Hematuria,MESH:D006417
A2ML1,144568,Hemorrhage,MESH:D006470
A2ML1,144568,Hepatitis,MESH:D006505
A2ML1,144568,Hepatomegaly,MESH:D006529
A2ML1,144568,Hepatomegaly,MESH:D006529
A2ML1,144568,Hyperglycemia,MESH:D006943
A2ML1,144568,Hyperoxia,MESH:D018496
A2ML1,144568,Hyperplasia,MESH:D006965
A2ML1,144568,"Hypertension, Pulmonary",MESH:D006976
A2ML1,144568,Hyperthyroidism,MESH:D006980
A2ML1,144568,Hypertrophy,MESH:D006984
A2ML1,144568,"Hypertrophy, Right Ventricular",MESH:D017380
A2ML1,144568,Hypogonadism,MESH:D007006
A2ML1,144568,Hypotension,MESH:D007022
A2ML1,144568,"Infarction, Middle Cerebral Artery",MESH:D020244
A2ML1,144568,"Infertility, Female",MESH:D007247
A2ML1,144568,Ischemia,MESH:D007511
A2ML1,144568,"Ischemic Attack, Transient",MESH:D002546
A2ML1,144568,Kidney Diseases,MESH:D007674
A2ML1,144568,Lipidoses,MESH:D008064
A2ML1,144568,Liver Neoplasms,MESH:D008113
A2ML1,144568,"Liver Neoplasms, Experimental",MESH:D008114
A2ML1,144568,Lung Injury,MESH:D055370
A2ML1,144568,Lung Neoplasms,MESH:D008175
A2ML1,144568,"Lymphangiectasis, Intestinal",MESH:D008201
A2ML1,144568,Necrosis,MESH:D009336
A2ML1,144568,Neoplasm Invasiveness,MESH:D009361
A2ML1,144568,Neoplasms,MESH:D009369
A2ML1,144568,"Neovascularization, Pathologic",MESH:D009389
A2ML1,144568,Nerve Degeneration,MESH:D009410
A2ML1,144568,Nervous System Diseases,MESH:D009422
A2ML1,144568,Neurobehavioral Manifestations,MESH:D019954
A2ML1,144568,Oligospermia,MESH:D009845
A2ML1,144568,Pneumonia,MESH:D011014
A2ML1,144568,Poisoning,MESH:D011041
A2ML1,144568,Postoperative Complications,MESH:D011183
A2ML1,144568,Pre-Eclampsia,MESH:D011225
A2ML1,144568,Prostatitis,MESH:D011472
A2ML1,144568,Pulmonary Edema,MESH:D011654
A2ML1,144568,Pulmonary Fibrosis,MESH:D011658
A2ML1,144568,Pulmonary Fibrosis,MESH:D011658
A2ML1,144568,Reperfusion Injury,MESH:D015427
A2ML1,144568,"Respiratory Distress Syndrome, Adult",MESH:D012128
A2ML1,144568,Respiratory Insufficiency,MESH:D012131
A2ML1,144568,Retinopathy of Prematurity,MESH:D012178
A2ML1,144568,Seizures,MESH:D012640
A2ML1,144568,Sudden Infant Death,MESH:D013398
A2ML1,144568,Tachycardia,MESH:D013610
A2ML1,144568,Tachypnea,MESH:D059246
A2ML1,144568,Testicular Diseases,MESH:D013733
A2ML1,144568,Testicular Diseases,MESH:D013733
A2ML1,144568,Thyroid Diseases,MESH:D013959
A2ML1,144568,Uterine Cervical Neoplasms,MESH:D002583
A2MP1,3,"Abnormalities, Drug-Induced",MESH:D000014
A2MP1,3,Activated Protein C Resistance,MESH:D020016
A2MP1,3,Adenocarcinoma,MESH:D000230
A2MP1,3,"Adenoma, Liver Cell",MESH:D018248
A2MP1,3,Albuminuria,MESH:D000419
A2MP1,3,Alcoholism,MESH:D000437
A2MP1,3,Alopecia,MESH:D000505
A2MP1,3,Amnesia,MESH:D000647
A2MP1,3,Aneuploidy,MESH:D000782
A2MP1,3,Anorexia,MESH:D000855
A2MP1,3,"Arrhythmias, Cardiac",MESH:D001145
A2MP1,3,Atherosclerosis,MESH:D050197
A2MP1,3,Atrophy,MESH:D001284
A2MP1,3,Biliary Dyskinesia,MESH:D001657
A2MP1,3,Bone Marrow Diseases,MESH:D001855
A2MP1,3,Brain Diseases,MESH:D001927
A2MP1,3,Brain Injuries,MESH:D001930
A2MP1,3,Breast Neoplasms,MESH:D001943
A2MP1,3,"Candidiasis, Vulvovaginal",MESH:D002181
A2MP1,3,"Carcinoma, Endometrioid",MESH:D018269
A2MP1,3,"Carcinoma, Hepatocellular",MESH:D006528
A2MP1,3,"Cardiomyopathy, Hypertrophic",MESH:D002312
A2MP1,3,Carotid Artery Thrombosis,MESH:D002341
A2MP1,3,Catalepsy,MESH:D002375
A2MP1,3,"Cell Transformation, Neoplastic",MESH:D002471
A2MP1,3,Cerebral Hemorrhage,MESH:D002543
A2MP1,3,Cerebral Infarction,MESH:D002544
A2MP1,3,Cholestasis,MESH:D002779
A2MP1,3,Chromosome Aberrations,MESH:D002869
A2MP1,3,Cocaine-Related Disorders,MESH:D019970
A2MP1,3,Cognition Disorders,MESH:D003072
A2MP1,3,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",MESH:D009358
A2MP1,3,Coronary Artery Disease,MESH:D003324
A2MP1,3,Cystitis,MESH:D003556
A2MP1,3,Demyelinating Diseases,MESH:D003711
A2MP1,3,Depressive Disorder,MESH:D003866
A2MP1,3,Diabetic Nephropathies,MESH:D003928
A2MP1,3,"Disease Models, Animal",MESH:D004195
A2MP1,3,Disorders of Sex Development,MESH:D012734
A2MP1,3,Disseminated Intravascular Coagulation,MESH:D004211
A2MP1,3,Drug-Induced Liver Injury,MESH:D056486
A2MP1,3,Dysuria,MESH:D053159
A2MP1,3,Edema,MESH:D004487
A2MP1,3,"Encephalomyelitis, Autoimmune, Experimental",MESH:D004681
A2MP1,3,Endometrial Neoplasms,MESH:D016889
A2MP1,3,Eye Diseases,MESH:D005128
A2MP1,3,Fetal Death,MESH:D005313
A2MP1,3,Gallstones,MESH:D042882
A2MP1,3,Gliosis,MESH:D005911
A2MP1,3,Glucose Intolerance,MESH:D018149
A2MP1,3,Hematuria,MESH:D006417
A2MP1,3,Herpes Genitalis,MESH:D006558
A2MP1,3,Hot Flashes,MESH:D019584
A2MP1,3,Hydronephrosis,MESH:D006869
A2MP1,3,Hyperalgesia,MESH:D006930
A2MP1,3,Hyperglycemia,MESH:D006943
A2MP1,3,Hyperkinesis,MESH:D006948
A2MP1,3,Hyperplasia,MESH:D006965
A2MP1,3,Hyperprolactinemia,MESH:D006966
A2MP1,3,Hypertriglyceridemia,MESH:D015228
A2MP1,3,"Infarction, Middle Cerebral Artery",MESH:D020244
A2MP1,3,Insulin Resistance,MESH:D007333
A2MP1,3,"Jaundice, Obstructive",MESH:D041781
A2MP1,3,Kidney Diseases,MESH:D007674
A2MP1,3,Kidney Neoplasms,MESH:D007680
A2MP1,3,Learning Disorders,MESH:D007859
A2MP1,3,Leiomyoma,MESH:D007889
A2MP1,3,"Liver Cirrhosis, Experimental",MESH:D008106
A2MP1,3,Liver Diseases,MESH:D008107
A2MP1,3,"Liver Neoplasms, Experimental",MESH:D008114
A2MP1,3,Lung Diseases,MESH:D008171
A2MP1,3,"Lupus Erythematosus, Systemic",MESH:D008180
A2MP1,3,"Mammary Neoplasms, Animal",MESH:D015674
A2MP1,3,"Mammary Neoplasms, Experimental",MESH:D008325
A2MP1,3,Manganese Poisoning,MESH:D020149
A2MP1,3,Medulloblastoma,MESH:D008527
A2MP1,3,Memory Disorders,MESH:D008569
A2MP1,3,Microcephaly,MESH:D008831
A2MP1,3,Mood Disorders,MESH:D019964
A2MP1,3,Myocardial Infarction,MESH:D009203
A2MP1,3,Myocardial Reperfusion Injury,MESH:D015428
A2MP1,3,Neoplasm Invasiveness,MESH:D009361
A2MP1,3,Neoplasms,MESH:D009369
A2MP1,3,"Neoplasms, Experimental",MESH:D009374
A2MP1,3,"Neovascularization, Pathologic",MESH:D009389
A2MP1,3,Nerve Degeneration,MESH:D009410
A2MP1,3,Nervous System Diseases,MESH:D009422
A2MP1,3,Nervous System Malformations,MESH:D009421
A2MP1,3,Osteoporosis,MESH:D010024
A2MP1,3,"Osteoporosis, Postmenopausal",MESH:D015663
A2MP1,3,Ovarian Cysts,MESH:D010048
A2MP1,3,Ovarian Diseases,MESH:D010049
A2MP1,3,Ovarian Neoplasms,MESH:D010051
A2MP1,3,Pain,MESH:D010146
A2MP1,3,Parkinson Disease,MESH:D010300
A2MP1,3,Pituitary Neoplasms,MESH:D010911
A2MP1,3,Precancerous Conditions,MESH:D011230
A2MP1,3,Pre-Eclampsia,MESH:D011225
A2MP1,3,Prenatal Exposure Delayed Effects,MESH:D011297
A2MP1,3,Prenatal Injuries,MESH:D049188
A2MP1,3,Prolactinoma,MESH:D015175
A2MP1,3,Prostatic Diseases,MESH:D011469
A2MP1,3,Prostatic Intraepithelial Neoplasia,MESH:D019048
A2MP1,3,Prostatic Neoplasms,MESH:D011471
A2MP1,3,Prostatitis,MESH:D011472
A2MP1,3,Pruritus,MESH:D011537
A2MP1,3,"Puberty, Precocious",MESH:D011629
A2MP1,3,Pyelonephritis,MESH:D011704
A2MP1,3,Seizures,MESH:D012640
A2MP1,3,"Sinus Thrombosis, Intracranial",MESH:D012851
A2MP1,3,Skin Diseases,MESH:D012871
A2MP1,3,Sleep Initiation and Maintenance Disorders,MESH:D007319
A2MP1,3,"Tachycardia, Ventricular",MESH:D017180
A2MP1,3,Tibial Fractures,MESH:D013978
A2MP1,3,Torsades de Pointes,MESH:D016171
A2MP1,3,Urinary Bladder Calculi,MESH:D001744
A2MP1,3,Urinary Retention,MESH:D016055
A2MP1,3,Urination Disorders,MESH:D014555
A2MP1,3,Urogenital Abnormalities,MESH:D014564
A2MP1,3,Uterine Hemorrhage,MESH:D014592
A2MP1,3,Uterine Neoplasms,MESH:D014594
A2MP1,3,Vaginal Diseases,MESH:D014623
A2MP1,3,"Vasospasm, Intracranial",MESH:D020301
A2MP1,3,"Ventricular Dysfunction, Left",MESH:D018487
A2MP1,3,Ventricular Fibrillation,MESH:D014693
A2MP1,3,Weight Gain,MESH:D015430
A2MP1,3,Weight Loss,MESH:D015431
A3GALT2,127550,Abdominal Pain,MESH:D015746
A3GALT2,127550,"Abnormalities, Drug-Induced",MESH:D000014
A3GALT2,127550,"Abnormalities, Drug-Induced",MESH:D000014
A3GALT2,127550,"Abnormalities, Multiple",MESH:D000015
A3GALT2,127550,"Abnormalities, Severe Teratoid",MESH:D009008
A3GALT2,127550,Acidosis,MESH:D000138
A3GALT2,127550,Acidosis,MESH:D000138
A3GALT2,127550,"Acidosis, Lactic",MESH:D000140
A3GALT2,127550,Acute Kidney Injury,MESH:D058186
A3GALT2,127550,Acute Kidney Injury,MESH:D058186
A3GALT2,127550,Acute Kidney Injury,MESH:D058186
A3GALT2,127550,Acute Lung Injury,MESH:D055371
A3GALT2,127550,Acute Lung Injury,MESH:D055371
A3GALT2,127550,Adenoma,MESH:D000236
A3GALT2,127550,Adenoma,MESH:D000236
A3GALT2,127550,Adenoma,MESH:D000236
A3GALT2,127550,"Adenoma, Bile Duct",MESH:D002759
A3GALT2,127550,"Adenoma, Liver Cell",MESH:D018248
A3GALT2,127550,"Adenoma, Liver Cell",MESH:D018248
A3GALT2,127550,Airway Obstruction,MESH:D000402
A3GALT2,127550,Albuminuria,MESH:D000419
A3GALT2,127550,Alcohol-Induced Disorders,MESH:D020751
A3GALT2,127550,Anaphylaxis,MESH:D000707
A3GALT2,127550,Anemia,MESH:D000740
A3GALT2,127550,Anemia,MESH:D000740
A3GALT2,127550,"Anemia, Hemolytic",MESH:D000743
A3GALT2,127550,Aneuploidy,MESH:D000782
A3GALT2,127550,"Angina Pectoris, Variant",MESH:D000788
A3GALT2,127550,Angioedema,MESH:D000799
A3GALT2,127550,Anorexia,MESH:D000855
A3GALT2,127550,Anorexia,MESH:D000855
A3GALT2,127550,Anoxia,MESH:D000860
A3GALT2,127550,Anuria,MESH:D001002
A3GALT2,127550,"Arrhythmias, Cardiac",MESH:D001145
A3GALT2,127550,Arteriosclerosis,MESH:D001161
A3GALT2,127550,Arteritis,MESH:D001167
A3GALT2,127550,Arthralgia,MESH:D018771
A3GALT2,127550,"Arthritis, Gouty",MESH:D015210
A3GALT2,127550,"Arthritis, Rheumatoid",MESH:D001172
A3GALT2,127550,Asthma,MESH:D001249
A3GALT2,127550,Atherosclerosis,MESH:D050197
A3GALT2,127550,Atherosclerosis,MESH:D050197
A3GALT2,127550,Atrial Fibrillation,MESH:D001281
A3GALT2,127550,Atrophy,MESH:D001284
A3GALT2,127550,Autistic Disorder,MESH:D001321
A3GALT2,127550,Autoimmune Diseases,MESH:D001327
A3GALT2,127550,Azotemia,MESH:D053099
A3GALT2,127550,Basal Ganglia Diseases,MESH:D001480
A3GALT2,127550,Bile Duct Diseases,MESH:D001649
A3GALT2,127550,Biliary Tract Diseases,MESH:D001660
A3GALT2,127550,Birth Weight,MESH:D001724
A3GALT2,127550,"Blindness, Cortical",MESH:D019575
A3GALT2,127550,Blood Coagulation Disorders,MESH:D001778
A3GALT2,127550,Body Weight Changes,MESH:D001836
A3GALT2,127550,Bone Diseases,MESH:D001847
A3GALT2,127550,"Bone Diseases, Developmental",MESH:D001848
A3GALT2,127550,Bradycardia,MESH:D001919
A3GALT2,127550,Bradycardia,MESH:D001919
A3GALT2,127550,Brain Diseases,MESH:D001927
A3GALT2,127550,Brain Edema,MESH:D001929
A3GALT2,127550,Brain Edema,MESH:D001929
A3GALT2,127550,Brain Injuries,MESH:D001930
A3GALT2,127550,Breast Neoplasms,MESH:D001943
A3GALT2,127550,Breast Neoplasms,MESH:D001943
A3GALT2,127550,Breast Neoplasms,MESH:D001943
A3GALT2,127550,Carcinoma,MESH:D002277
A3GALT2,127550,Carcinoma,MESH:D002277
A3GALT2,127550,"Carcinoma, Hepatocellular",MESH:D006528
A3GALT2,127550,"Carcinoma, Hepatocellular",MESH:D006528
A3GALT2,127550,"Carcinoma, Hepatocellular",MESH:D006528
A3GALT2,127550,"Carcinoma, Hepatocellular",MESH:D006528
A3GALT2,127550,"Carcinoma, Hepatocellular",MESH:D006528
A3GALT2,127550,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
A3GALT2,127550,"Carcinoma, Renal Cell",MESH:D002292
A3GALT2,127550,"Carcinoma, Renal Cell",MESH:D002292
A3GALT2,127550,"Carcinoma, Squamous Cell",MESH:D002294
A3GALT2,127550,"Carcinoma, Transitional Cell",MESH:D002295
A3GALT2,127550,"Cardiac Output, High",MESH:D016534
A3GALT2,127550,"Cardiac Output, High",MESH:D016534
A3GALT2,127550,"Cardiac Output, Low",MESH:D002303
A3GALT2,127550,Cardiomegaly,MESH:D006332
A3GALT2,127550,Cardiomegaly,MESH:D006332
A3GALT2,127550,Cardiomyopathies,MESH:D009202
A3GALT2,127550,Cardiomyopathies,MESH:D009202
A3GALT2,127550,Cardiovascular Abnormalities,MESH:D018376
A3GALT2,127550,Cardiovascular Diseases,MESH:D002318
A3GALT2,127550,Cardiovascular Diseases,MESH:D002318
A3GALT2,127550,Cardiovascular Diseases,MESH:D002318
A3GALT2,127550,Cardiovascular Diseases,MESH:D002318
A3GALT2,127550,Catalepsy,MESH:D002375
A3GALT2,127550,Catalepsy,MESH:D002375
A3GALT2,127550,Cataract,MESH:D002386
A3GALT2,127550,Catatonia,MESH:D002389
A3GALT2,127550,"Cell Transformation, Neoplastic",MESH:D002471
A3GALT2,127550,Central Nervous System Diseases,MESH:D002493
A3GALT2,127550,Central Nervous System Diseases,MESH:D002493
A3GALT2,127550,Chloracne,MESH:D054506
A3GALT2,127550,Cholangiocarcinoma,MESH:D018281
A3GALT2,127550,Cholangiocarcinoma,MESH:D018281
A3GALT2,127550,Choledochal Cyst,MESH:D015529
